label	text_a
1	好好好好好
1	很好非常棒
0	......
1	视频内容齐全，老师的讲解很细致，点赞。
0	6666666666
0	东西制作认真
0	视频讲解充分、合理，内容详实
0	水一下字数
0	课程教学以及题目讲解的材料确实是期末复习的珍贵资源，但是作业提交批改的开始截止时间随心所欲，一不小心就会错过，真的很烦。感觉还是最普遍的老师批改作业并反馈的方式最有效，虽然有点加重老师的负担。
1	好，学到了很多。
1	挺好的学习
0	真的不错唉
1	蛮好的 感觉学到了很多
0	视频虽然不长，但是内容充实。老师讲解的也很棒，能够细致入微，鞭辟入里。《现代汉语》属于较难的学科，但是通过张老师的讲解，我能够掌握的较好。因疫情在家，看着老师上课的视频，想要快点回到学校，坐在教室里，听老师上课。
1	感觉老师讲的很细，也很入门，适合我们这种小白学习
0	咳咳有待提高
1	很棒，感觉很好
0	老师态度认真
0	1.11E+13
1	我受益颇多
0	呜呜呜呜呜呜·
1	老师讲解清晰有条理，感谢老师
1	这个课程挺好的，看了视频和课件后学到了很多，增加了很多知识，老师的讲解也很细致。
0	123456
0	hao haha
0	1232323
0	........
1	打开了新世界的大门，让我了解认识了计算机，增加了计算机方面的知识，上这门课是很棒的体验！！！！！
0	。。。。，。。
1	收获很大，值得推荐！
0	不会，不想学习
1	非常期待的课程！老师们都十分优秀！希望能够学到更多更好的知识！
0	？？？？？
0	请问老师那个桡骨茎突 和下颚骨上那个茎突是一样性质的吗现在交叉学科比较火，不知道老师那里需要计算机方面的学生加入团队吗？
1	学到了很多
0	啧啧啧啧啧啧
1	非常棒，学到了很多知识
0	还行吧，，，
0	good！
0	教师口语是教师传递教学信息的媒体，是一种专门的工作语言。对于将要成为老师的我们来说是一门十分有用且重要的课程，对于这门课程，我从一开始的不屑一顾，认为不过是普通的说说话而已，但在老师的讲解下，才发现这是一门多么重要的课程，感谢老师！！！
1	很好。很好用
0	周总理是吾辈永远的楷模
0	聊咋咧！！！
1	可以反复观看视屏，还可以随时暂停！太爽了
1	老师讲课很生动，内容详细且丰富。
1	非常值得观看
0	作业截止时间较紧
0	PPT做的非常好
1	0
1	非常好很有用
1	很棒，继续维持现状
0	课程和题目总是中英文结合，本来课程就学起来吃力，许多难懂的名词，加上英文更难记了，建议全换成中文。
0	6.67E+11
0	内容具体还有幻灯片
1	还不错，可以学到好多东西
1	好好好好好好
1	数同学都在课中锻炼了身体，也对篮球有了更深的喜爱。而不少同学反映老师有点过于严格了，分数把关过紧。诚然，体育课要训练学生的集体意识，从出勤、上课的态度方面都要严格要求，一丝不苟，以此来给学生打平时分数。但一分一分的分数在很大程度上都使同学对篮球这[门]课程的喜爱蒙上了一层阴影，这不能不说是一种遗憾。建议能更多地为学生着想，让学生能真正爱上篮球并从中找到乐趣。
0	GOOD!
0	批判性思维和我以前想的有点不一样，题目还有点难，嘻嘻嘻，就是感觉对批判性思维有了新的认识
1	特别能提升人的思维能力
0	没有课件吗
0	mafia999
0	课程设计合理，老师专业水平高，课堂氛围活跃
1	学习到了很多篮球技战术，老师解答问题很耐心，走出了之前的一些误区。
1	好好好好好
0	我爱周玲老师！
0	不习惯这种方式
0	适合对太阳能薄膜感兴趣的学生
0	感觉还行吧
0	感觉一般般
1	内容丰富，制作精美，知识很系统
1	让我对影视合成与编辑有了新的认识
1	老师讲的很清晰，学生获益匪浅
0	非常不满意 ，题太多，讨论太多，没有重点
1	课程很好收货很多，就是太难了 
0	结合了历史，很有趣不枯燥
0	布尔检索怎么不更新呢
0	什么是水课
0	为什么只能看到前2章的内容呢
0	还算可以吧
0	制作精心内容严谨
0	wawawawa
0	guktytviutbpo uifv8ytrvpo86t ioy
0	给我了很多这方面的建议，其实我的体重不算重，但是我的身材比例都不是很好。看起来不好看，所以想改变一下
1	这门课程很棒
0	haibucuo，有待改进
1	很好good！
1	非常棒学到了许多
1	学到了很多关于电商的知识。
1	课程非常好，希望能做的更好
0	verygood
1	课程内容很充实，很棒。
0	完结的太快，至少得和公选课时间一致吧，完结的太快，
1	学到了很多在专业课里学不到的新知识，老师很耐心，课也很精彩！
0	有些看过的内容，都不显示是否看过了，应该加以改善，像学习通那样，目录就在一侧，这样比较方便
1	行啊我觉得还行
1	真的讲的很好
1	太棒啦！学到很多知识！
0	啥时候开课啊    我只学了C++基础大专生    没学数据架构没事吧
1	了解中西方创业的起源与差异
0	66666
1	老师很负责，不会打篮球的，但是老师教导之后就感觉好像有了很大进步
0	授课视频除了讲授知识点，希望可以增加对题目的分析
1	老师讲课特别有激情！听网课方便并且容易听懂，平时上课会结合例子进行线上线下的结合讲解，老师也乐于答疑，非常好！
1	这门课程很好
0	太垃圾了。
0	"不行啊 	 太理论了"
0	l20000823
1	老师的课讲的非常好，听完之后不懂的问题也都得到了解答
1	全英的教学对于英语专业来说很棒 词汇也会得到扩展
0	纯路人，不吹不黑，u1s1，平心而论，还可以
0	极其失望 垃圾软件
0	good!
1	涨知识了，受益匪浅
0	GOOOOOOOOOD
1	学到很多东西
0	goodd
0	趣味与专业并存
1	课程不错得
1	好哈哈哈好
0	very good
0	AQWQERTFGD 
0	020529mm
1	老师对于园林建筑的讲解十分到位，在了解基础知识的同时，还学习了许多优秀案例
1	涨见识了呀
0	送的人头付费大腕儿的风格
1	收获很多呢
0	我根本就啥也学不会
0	既了解了武术的本质特征，又武术的外延特征。
1	高老师讲的课非常好，真的是学有所值
1	方便完善，很好
1	宋老师好温柔哎嘿嘿！大家一起加油呀
0	hhhhhh
1	我们老师在mooc上的视频都是挺不错的
0	发稿人让人
0	。。。。。。。。。。。。。。。
1	课件做得非常好！很nice
0	老师知识点讲得太笼统。没法儿理解
1	这门课使我受益匪浅，老师很有耐心的讲解 同学们也很活跃 篮球真的有种魔力 让人不自觉的喜欢上它。
0	学到了不少东西！
0	太行了爱了
0	ppt不全
0	。。。。。。。
1	学到一些知识，受益匪浅。
0	要是可以上传课件就好了
0	nice hhhhhhhhhhhhh
0	有很多知识漏洞，讲话人前言不搭后语，课件制作粗制滥造，总体质量极差！后期声音极小，非常失望！满怀期望，却又充盈失落，太差劲！
0	good.................
0	怎么获取证书呢？
1	真的超级好
1	实打实在干货，对于小学数学教师有非常大的帮助。对于准备考教资的大学生很有用。
1	老师讲的非常好
1	老师讲的太好了
0	内容课程设置合理
0	666666666
0	。。。。。。
0	为什么开课只有书的前五章内容，后面课本6-11章都不讲解了吗
0	快点更新啊
1	很棒，学习到了很多书本上没有的知识，拓宽了眼界
1	有魅力。柔软的丝绸服装并没有欧洲古典服装那样烦琐的折裥，却设计为曲线的轮廓，使妇女们在行动中能展示她们苗条的形体。”这样的一段描述，深刻地道出了旗袍的独特魅力。旗袍的形制赋予了纹样生命力，旗袍的纹样增添了形制的视觉美感。两者完美的结合，才缔造出了具有时尚感的海派旗袍。而海派旗袍纹样的历史价值不是一种单纯“物”的体现，而是民国时期中西文化冲突与融合的具体体现。
0	作业截止app没通知
0	12345
1	非常可以的
1	周老师的《语言与文化》这门课特别引人入胜，学习之后受益匪浅！
1	教学很全面，体验非常好
0	6666666
1	关于蒙太奇，还是没能了解得很透彻。
0	造船业在中国有着悠久的历史，在老师的讲解下我更能深刻的理解了造船的历史。老师讲的真的很好
0	就一般课程
0	just so so
0	成老师太强了，讲的真好
1	好好好好好
0	13921958033
1	哇超出预期了
1	老师们讲得挺好的。建议把涡旋动力学的内容充实一下
0	hhhhhhhhh
0	66666666
1	一个排舞可以让我们学到很多
0	66666
1	通过对海派旗袍课的学习，让我受益匪浅，使我对旗袍的认识不再停留于表面，有了自己独到的见解，一门值得学习的课程。
1	我觉得很好
0	1、老师讲课的语速太快，课程片头声音太大、时间长，应设置可以取消。应该2、应该可以自主学习，测验和测试系统能保留；3、照教材宣讲，教材内容删减比较多；4、应该有电力工程（下）吧？
1	建筑真的很美丽
0	我理解了现代教育技术的基本内涵，和为什么要学习这一门课程，现代教育技术是现代化教育的必修课，是新时代教师必须具备的能力。
1	初级阶段学习了解瑜伽还是可以的
0	专业人才66666
0	henhao
0	卡的不行，该优化了吧？点进去半天不响应好lj啊
0	对中国古代的古典诗词的艺术性有了更深的一层理解。
0	HAO NB ZHEN NB
0	你真的可以
0	还行吧。。。。
1	感觉挺不错的
1	老师讲的引人入胜，让我了解颇多。
1	真是太优秀了
1	课程的内容对我的学习很有帮助
1	老师讲的非常细致，课件也非常精致。
1	海派旗袍让我了解到中国服饰给世界深刻印象的是海派旗袍，它不仅根植于本民族的记忆和血脉里，更成为一种符号被世界所认知和了解。
0	very good
1	这个课程非常有趣 学到了很多知识
0	15132154
1	好好好好好1
0	老师能给一下互联网技术慕课群号吗？
1	非常好的课
1	很不错，知识点都覆盖到了
0	每天看一课，十几分钟，巩固一下。不然都不好意思说自己是南林的，一问三不知……
1	平时课程是通过直播讲课，加上通过课前课后观看慕课视频课件自主学习，学习效果很不错。
0	这网课真差
0	呵呵呵呵呵呵
1	此次课堂令我收获很多，更加细致的了解到旗袍的魅力，深刻体会到中国传统文化的自豪感与自信。今后要更好地传扬出去，让更多人了解旗袍
1	学会用批判的思维看待事物
0	这门卡不错
0	无222222
0	生药学里面有选择答案错误，例如我国最早的药学著作是神农本草经
0	零零666
0	6666666
0	66666
1	课堂形式多样
1	课程细致入微，老师都很有耐心
1	学习这门课程 有助于我们学习小学数学内容
1	挺好的课程
1	老师认真负责
0	i can not say anything
0	专业中的专业，课程质量保证
0	666666
0	感觉难度有些大，长句子速度太快了
1	让我更加了解了设计，感触很大
1	使我了解到许多中国文化的知识，非常好。
1	题目很贴近视频讲解，可以很好的测试学生是否听讲，并且有一定的深度的理解
1	课程内容安排节奏紧凑，讲师讲课以浅显易懂的方式呈现，很棒~
1	非常好。。。
1	课程很棒 老师讲解详细流畅
1	课程很有意义，更新了我们的观念，提升了技能。重点在于过程，很大程度上以同学为中心。总体来说，感受是非常棒的。
0	垃圾网易，早点倒闭
1	老师很好，课程内容精彩丰富！
0	捞的一批。
1	讲解深入透彻
1	学习这门课程我学会了很多新知识，体会到中华名族文化之渊源流传，博大精深，在此过程中，我对语言与文化有更深的了解有更多的兴趣，此外老师的参与度极高，在授课中态度认真，条理清楚，使人清楚易懂，遇到疑难老师会及时提供帮助，学起来轻松很多。
0	没有作用，无用功。
1	前方高能～小郑老师真棒啊！受益匪浅啊！
1	讲的真好。原理讲的明明白白
0	050757li
1	海派旗袍让我了解了中国文化，旗袍文化。每一颗扣子，每一种元素，都有着不同的意义，让不同的旗袍赋予了不同的生命!
0	为什么课程时间这么短啊？
0	good、
0	课件ppt无法打开
1	很不错的课程，特别是木质素的方面，受益匪浅
0	老师讲述很有代入感，不局限于书本。
0	还行吧 老师讲的特别详细
1	学到了日常的很多东西
1	讲解清晰明了
1	特别好，王岩老师说话清晰，讲课的情绪带入感很强，上老师的课非常有感触
1	很能培养人的思维
1	能让我锻炼身体
1	感谢老师的讲解！真的是很棒的一次学习体验，课程内容精炼，逻辑清晰，特别喜欢老师将知识点和实际案例相结合，会有一种豁然开朗的感觉，已经迫不及待想听下一次的课程了！
0	这个评分是不是有问题！！！
0	梵蒂冈梵蒂冈
0	haixing
1	我认为该课程设置的很好，讲解很详细，让从事人造板生产的我学了更多的专业知识，对以后的工作有很大的帮助，谢谢老师们！
0	让我们更进一步的走进了音乐，“我在马路边捡到一分钱，把它交到警察叔叔手里边....” ，我们的童年记忆里有《一分钱》、《小鸭子》、《春天在哪里》、《小司机》。这些都是“儿歌大王”潘振声爷爷给孩子们创作的经典歌曲。加入大学慕课《儿童音乐赏析》课程，听南通市机关一园徐姝姝副园长讲述潘振声爷爷50年儿童歌曲创作轨迹，用歌曲带你跨越半个世纪。[玫瑰][玫瑰][玫瑰]
0	66666
0	AB8764251
1	讲解透彻，内容丰富！
0	nbnbnb
0	无。。。。。
1	真棒，我喜欢。
1	很棒，了解了中国文化。
1	收获非常多，学习效果很好
1	不错 优秀
1	课程挺好的
1	课程让我学会了很多，讲解很细致
0	12345
0	课后作业很多答案是错的，从来没看到这么差的慕课，不会做慕课就别做可以么？
1	课程讲的很细，很容易懂，非常好
0	太好了，我每天都迫不及待的等待课程的更新，我一天不学这个课程我就浑身难受
1	课程的章节循序渐进，知识内容连贯，也不会过分深奥，方便初学者的学习
1	不错的课程，很好的
1	课程生动有趣，内容丰富，极大的拓展了我的知识面，让我领略到了竹木结构的别样美好。是一门十分值得推荐的课程。
0	66666
1	非常好，让我学到了感兴趣的很多知识
0	课程软件hengh
1	讲究实在。
0	。。。。。
1	非常好，内容很丰富
1	内容丰富，老师授课专业，整体感觉很不错
1	魏老师讲的真好
0	6.67E+11
0	。。。。。
1	从中学习到了很多
0	good！
0	y?2：how many months are there in a year?3：How much milk are there in the glass?4：Where will there be a basketball match tomorrow evening?5：Where are many trees and flowers?
0	累死我了啊
1	通过这节课 在老师的视频讲解下学习了一些热身动作和拉伸动作 体会到了运动前的准备活动的重要性
0	good good
1	受益匪浅啊
1	各位老师讲授的特别好，收获满满
0	真不戳真不戳
0	各方面都挺好就是app老闪退
0	讲课的声音有点小
0	质量比较差，难度比较低，学不到新知识
0	软件测试在整个软件周期中的重要性，它存在于整个项目周期，在项目开始之初需求调研的时候就开始了，在形成需求规格说明书的时候就需要针对文档进行测试。这个环节在后续整个项目中占了很大的比重，能主导整个项目的走向，成败与否全在于开始阶段的决策。
0	三个技术犯规弄死你负责
1	老师讲得很好
0	。        。
1	让我知道了网店的运营和软件的应用如何开好一个网店
1	是旗袍的款型有了更多的变动，，旗袍的样式和细节日趋简洁，款式上更趋于现代化，无边饰、无纽扣旗袍的开始流行，在旗袍的右侧缝将铜质拉链缝合至开衩处，简洁朴实成为海派旗袍在当时的又一大特色。海派旗袍风尚是中国服装由传统向西化变异的典型。通过《海派旗袍设计与制作》这个课程，我不仅学习了旗袍知识，还体会到了我国历史文化的博大精深，我们新一代应该继续弘扬与传承海派旗袍。
1	挺好的，客观系统化的整理了一个完整的知识结构体系
0	6.67E+14
1	挺详细的。
0	666666
0	现在怎么不能看了？？？还有哪个平台可以观看吗？？
0	.，。，。，。，
1	老师的讲解生动又形象，受益匪浅！
1	慕课上视频都按照章节、知识点归类整齐，让人一目了然。每一个视频制作都很用心，视频中的老师讲课认真，神情投入，让人看着慕课就感觉是在教室里上课一般。教学视频的所涉及到的知识点齐全，对重点、难点也都有详细讲解，给人解惑。总得来说，船舶辅机慕课视频质量优良，内容生动丰富，我觉得对我们的课后学习有很大帮助。
1	很好，非常好
0	系统有什么会崩溃
1	很不错的课程，学到了很多东西。
1	排舞风格多样，内容丰富，老少皆宜，还可强身健体，超级棒！
0	low斤斤计较军军
1	不错，，，，
0	2001234Ly#
0	6.67E+16
1	罗老师真给力！课程很棒很经典！
1	学到了很多!
1	视频讲解还可以继续精进
0	扬州大学真滴好
0	terrfic
0	太麻烦了，没有任何收获，作业视频质量不高，加重课后负担
0	需要按时完成作业/捂脸
0	课件问题答案不对应
0	几点开课啊？
1	非常好，讲得非常简洁易懂！
1	收获颇多……
1	非常好非常棒
1	好好好好好
0	无话可说就这样
0	真好，就是手机端不怎么行
0	看了没有记录
1	我觉得很好
0	没有学习兴趣
1	王老师的课十分详细，对我很有帮助
0	对于高代基础薄弱的我来说视频讲解很有用，比自己看书好些
0	为啥还不更新瘦小腿的
1	知识与操作并行，增强了对软件运用能力
1	感谢老师的精心指导
0	我也是服了，东拼西凑找了些关联性不强得到资料就组成一门课，后面干脆连ppt都不读了，给了一大堆文档，前面还给了部电影我都shock了，真不敢想象有学校是这么上课的。
0	uuuuu
1	课程内容细致，讲述通透，老师发布的案例等使我更快的了解学习到海派旗袍的内容。
1	课程给我很多启发，身心愉悦了
0	老师，学生有个问题一直困扰着我，就是流行音乐和通俗音乐有什么区别？她们是不是包含与被包含的关系？但是好像两者又不能划上等号。望各位朋友或者老师解答一下?蟹蟹
0	老师们就是在念ppt。这种学习方法就是走马观花。适合复习使用。
1	MIAO MIAO MIAO 
0	11111111111
1	很不错的课程
1	受益良多，值得学习
1	特别特别特别特别特别好
1	学到很多知识
0	写不完的笔记
0	very good
1	学习了雷达对于气象的应用价值
1	让我受益匪浅
0	it is good 
1	非常非常非常好，大道轰鸣，醍醐灌顶
1	学会使用网络进行学习
1	结构条例清晰详尽
0	课时有点少，要是能讲的再仔细一点就好了
1	老师很有趣，全方面给我们介绍篮球，原本对篮球不敢性趣的，现在就很喜欢！
0	学前儿童游戏课程十分有趣，对未来学前儿童智力发展有不可磨灭的推动作用。
0	题目超级全
0	嗐，不知道怎么说，讨论太多
1	挺好的，老师们辛苦啦
1	拓宽了自己的思想 很棒
0	老师，课程可以再次打开吗？还没有看完，你讲的很好呢，想继续看。
0	lajiwanyi
1	课程内容丰富
0	课程安排合理，作业适当。
1	学到了很多关于推销的
0	6666666
0	我爱学英语
0	实际操作性强
0	教学到位考虑周到
0	goodddd
0	感觉太麻烦了。
1	教学资源丰富
0	为什么非要有电脑互评？手机端不可以完成么？很麻烦
1	课程的组织内容十分有趣，课前课后都可以通过慕课对所学知识进行再次学习。图文并茂也有助于对知识的理解。
0	33happylive
1	哇！超出预期了
0	我想买一本教材一边听课一遍做笔记，但是不知道买哪一本教材。
1	教学很优秀
0	软件很给力
0	无法较为针对的讲解问题是弊端，其他的还行
0	全是重点，知识不容易记住
1	美好舒适的居住环境是人人都向往的，木质材料是营造优美环境不可或缺的一种材料，然而，市场上琳琅满目的各种木质材料让人目不暇接，无从选择，一直想寻找这方面的专业知识，终于在人造板工艺学这门课里学到了最专业、最全面的家装材料知识！老师讲解条理清楚，通俗易懂，是一门值得学习的精品课程！
1	会用魔棒工具、移动工具等，老师讲的很好，很棒
0	210716XXX
0	如果有不懂的点，可以反复观看，但是没有老师解答，比较吃力。
0	总是闪退，差评
1	很实用的课程
0	难以忘怀总理的话语和精神，他是我童年的偶像
0	goodi
1	课程很精彩！自学好帮手！
0	感觉问题与教学都很有新意
1	讲得非常好
1	讲解的很好，我收获很大！感谢
0	课程分布合理，深入浅出。
0	还行，只是和我们上课学的音频软件不一样
0	66666666666
1	内容精炼，讲解详实
0	批判性思维的目的不是针对别人，而是针对自己的思维，是一种让自己持续认知迭代的方式，不轻易地满足于默认选项和从众的行为，而是多思考为什么，对大多数人的共识尤其要更多地进行质疑，只有这样才不会被固定在某个社会范式中而不自知。
0	。。。。。
1	看了备料，能听懂，太好了，老师讲课很有特色，视频长短合适，很适合我学习。
0	还可以吧。
0	五星好评，课程内容全面，思路清晰。习题难度适中
1	老师讲得好
1	老师讲的很棒
0	dd...
0	枕外隆凸有男女的区别？
1	很好的呀对吧
0	课程里的讨论题让我对书本里的内容有了更深的思考，受益匪浅。
0	tinghaode
1	我觉得挺好的，学到很多理论知识，增加我的知识库
1	通过学习海派旗袍这一门课程，不仅收获了关于旗袍的各种知识，也对自我的美的意识得到了一种提升，使自我的审美也得到了提高，所以这是一门非常值得学习观赏的课程
1	课程内容很棒
0	MOC太卡了，提交没反应
0	12345
0	网上课程本是好事，但毕竟是门选修课，课程设置和平时进度不一致，导致网课成了负担，期末复习时也不知道单元作业的答案，无法自查自纠，非常难受
0	还行吧，但更喜欢线下上课
0	111111
0	很好没有什么问题
0	希望网不卡
0	课程非常好，不知道有没有证书呢
1	非常具有实践性
1	老师上课很棒，很喜欢木材学这门课!!!
0	直接给ppt我们自己看吧  这样念有什么意义呢您
1	很好，让我学到了很多
0	我觉得这个软件对学习过的内容更新的有点m
1	不错哦  会继续学习下去
1	感觉还挺好
0	very good
1	很棒很有体会，非常感谢老师的细心教导，让我对旗袍设计有所了解。
0	网络崩溃太严重
0	无无无无无无
1	方便课下巩固知识
0	作为入门级的跨境电商教学课程也还不错，但课件片头声音太大了与授课的音量不是一个级别的，建议调整片头音量。
1	可以学到很多知识  对汽车的认识也更加全面了 谢谢老师的讲解
1	讲的很不错
1	内容充实，有所收获。
1	老师讲课内容很丰富，课堂节奏恰到好处！
1	给我很多思考的空间，让我留心日常生活中的每一处细节。
1	讲得很清楚。方便课后复习
1	加油 老师讲解很好!
1	太棒了吧这课程
1	课程内容很好
0	非常好   希望减少测验题目增加视频时间
1	好好好好好
0	内容很多，接受有点不良。
1	非常非常好
1	老师很负责
1	老师上的真的很棒
0	课程任务太多
1	让我了解了管理会计到底是什么、如何成为一个优秀的管理会计师。
0	创新性学习有点搞不明白，其他都还好
1	很好---
1	课程内容很全面
1	很好，对思维很好提示
0	网站很好很全面 每一个课件都很全面 有视频有题目
1	通过几周的学习，我收益很多。我了解了海派旗袍的起源和发展，了解了旗袍的内涵。
0	大苏打实打实的
0	能不能有个进度条
1	这个网课对我的学习有很大帮助
0	henhao
1	能学到许多
0	好强一个网站
0	教师语言这门课提高了我的普通话水平，也锻炼了自己的交流能力。
1	内容丰富，老师负责，课堂活动丰富有趣
0	感受到语言的无穷魅力
0	..33333
1	准备的很好
1	挺不错的，感谢慕课平台给我们大学生这么好的学习资源。
0	听不清老师讲什么
1	超级喜欢万老师的课程，讲的细致，让人听后超级有学习的动力。
0	如果有PPT课件就更好了
0	好(′-ω-`)不错(*?′╰╯`?)?
0	需要更新及时一点
0	没用毫无干货的课也都能成为国家精品课
0	太不方便了
0	不是因为别人知道
0	五星好评，课很不错
1	课程内容清晰易懂
0	视频还行，我们自己上课的老师讲课有点快，但是，经济学仍然是一门让人幸福的学科
0	6.67E+18
1	很好，非常好！
1	课程非常有用掌握了很多太极拳的知识
1	学到了很多
0	《学前儿童游戏》这门课程，贴合学前教育的专业领域，系统地讲述了儿童游戏的方方面面，是非常好的一门课程。
0	算了还是开学吧 效率不够
0	累，不懂   ，不想
1	一门用心做的精品课程！
0	ggkjgkjgk
0	课程内容很生动，考核成绩换一个客户端就显示没有上交
0	goodgoodgoodgood
0	我点错了咋办
1	很好，很有用
0	学了不太记得
0	虽说学而不精，但它让我重新认识了木结构，学习木结构也多了一份激情。
1	太喜欢这个老师了，上课超有趣！！！
1	很好，非常好
0	very good
1	司老师太帅啦！
0	使我写作业变得很频繁，极大提高了我的自主学习能力！
1	很棒，很有用
0	"教师讲课中有些词发音有误，如：triumph	exploration.英语口语还有待提高"
0	针不戳针不戳
0	我服了，居然每章的截止时间不一样，是有毛病吗？
1	非常详细，动作优美，借鉴价值很大
1	我认为开设这门课程非常有意义。经历了百年之久后的旗袍，仍然保留着浓厚的东方韵味。旗袍的发展渊源也是我们中国女性的改变历程，透过旗袍的岁月，可以看见我们中国女性的魅力以及中国的文化的博大精深。这就是我们学习和传承海派旗袍的意义。
0	111111111
1	课程内容丰富
0	吾问无为谓
1	学习的内容非常精彩，寓教于乐，是一门值得学习的课程
1	课程非常好
0	文学反映的是过去的生活，描写的是过去的人物、事情，和我们的现实生活有一定的距离，但并不因此就失去现实意义。学习中国古代文学不是为附庸风雅，而是在继承中寻找到它对当代文学发展的积极意义。在中国古代文学中，有许多的人生哲理、做人的道理等等，都是我们要学习的。中国古代文学作文中国历史文化的一部分，其意义也是非常深远的。它可以作为我们的精神支柱，在迷茫时的一盏明灯。
0	.....
0	Very Good
1	内容充实，易懂，明了。
1	老师详细的教授了花卉的生长，分类知识，了解花卉的生活习性，栽培方式等。
1	"我感触颇深	同时也对自己有了更高的要求。"
0	感觉还行吧
1	收获满满，好
0	老师讲的都很好，就是考试时间截至太早，好糟心
0	666666
1	我这个课程还可以
1	课程内容丰富
0	。。。难受
0	计量经济学真的是太棒了，我太喜欢它了
0	吾问无为谓
1	挺好的，课后复习可以查缺补漏，作为课前预习也是很不错的
1	课程拼凑紧密，实用性适中
0	gndghseh
1	可可可可可
0	文凭理论不是筛选理论吗？
0	12345
0	.......
0	......
0	没有课程开始的通知，有时候在手机端学习结束后电脑端不能同步
0	进度太慢了
0	666666
1	很好，帮助很大
0	为啥不及格
0	讲的不太行
1	这样学习更加方便，提问也更加大胆，但是这样的课程对自律性的要求较高，总会有各种各样的事情耽误自己。
0	评分系统真的太那个了
0	软件不好用，太卡
0	这个线上课程啊，他讲的非常好，他能够弥补平时课本上的不足。老师讲课也很好，讲得很清楚不？我在这里也很开心。
1	老师教的很好，内容很详细
0	实用性 先进性 科学性
1	授课形式可以多种多样
1	从中获得很多知识
0	理解怎么画力
0	very good
0	语句通顺！
0	henhaohenbang
1	视频预习和复习起到了蛮大的作用
0	666666666
0	网络OK，视屏放不了怎么回事
0	呃呃呃呃呃呃呃呃呃呃
0	课程其实挺有意思，但如果自制力不够的话，这个课上不上没区别
0	"The content is easy to understand	and after class exercises are also appropriate to consolidate our knowledge foundation."
0	可咳咳咳咳
1	老师讲的很生动，我作为一名大学生也会听那些数学趣味小知识津津有味。
1	好好好好好好
1	范老师的教学过程思路清晰，始终围绕教学目标。把握重点， 突出难点。讲课以电子课件为主，课间详细，讲授认真，兼有课堂教学，资料丰富，非常有吸引力。
0	.....
1	仿佛回到文德楼。老师个子都挺高的，鼠标可以垫高一点用。
0	" ~ 200g	这个参数确实成为其装备部队之路上的“重量级”障碍，否则，复合材料头盔完全有希望成为“21世纪战士”的头盔。但是即使头盔发展的总趋势是:发展金属与非金属及非金属材料之间的复合材料头盔，质量轻	防弹能力强，戴着稳定舒适、隔热，与防弹面罩/风镜、防毒面具、通讯设备、增强头盔显示系統等配件系统有良好的相容功能，综合性能好，成本低。◆(编辑/樵夫)"
0	。。。。。
0	视屏分点更瞩目点更好
1	非常好，让我更进一步。
0	henhao
0	内容精练，作业合理
1	很棒！！！
0	讲师讲得不是那么深入
0	ssfsvdgdgd
1	课程很有趣，老师讲解很详细
0	就是讲得有点慢，语速
0	课件不完整
0	周总理是一个伟大的人。
1	了解了西方文学很多的知识。
0	不算很满意
0	内容质量一般偏上
0	互批作业还不是特别完善
0	不同于传统模式
1	很喜欢这门课程，每一位老师都讲的很细致很认真，让我了解到了土木工程不光是所谓的钢筋混凝土，还有迷人的木结构。
0	课程内容设计合理。
1	知识点很全面，老师讲解很细心！
0	henhao 
0	希望老师能够将测试计分在本校学生用完后打开，以便于网络学习者参考复习。
0	好哎，这么不错
1	学习到很多知识
0	shuang 
1	讲的很详细也很好理解
1	好好好好好
1	内容贴合实际、实用性高
1	对我今后的教学学习有了很大的帮助，也学会了很多学校课程没有的知识，感谢老师的精彩课程，老师您辛苦了！
0	"知识点全面	讲解详细	突出重点."
0	视频流畅，讲解通透
1	很喜欢这个老师讲课，如果有机会，还是想跟着裴老师学习物理。这门课程帮助到了我很多，感谢
0	内容繁杂，各类作业形式主义严重，课程拖沓
0	老师讲课不错，作业有点多
1	从中可以学到很多有用的知识
0	nimamameile
1	这项课程给予了我极大的启发，为我以后开网店奠定了坚实的基础，非常感谢
1	看旗袍的时候，想到了之前看《花样年华》时，张曼玉穿海派旗袍，昏黄的灯光，青石板上张曼玉纤细的身姿被旗袍裹挟出极尽的优美姿态，高高的立领不仅姿态优雅，也桎梏住了她的年华而且她的侧面特写特别多，学了才知道海派旗袍最大的特点就是曲线美、形体美。从侧面尤其突显中国女性长长的细腰：流畅自然。而且盘扣，真的只是旗袍上的一个小部分，但是很精致，有很重要。
0	.....
1	学习内容很好，受益匪浅。
1	很大启发！
0	goodhhhhhh
1	我觉得还行
1	非常好学到了很多
0	goodgoodgoodgoodgoodgoodgoodgoodgood
1	课程内容很好，视频教学中还有相应的案例讲解，讲解详细，很适合学习
0	66666666666
0	.......
0	......
0	哪位亲指导一下，为嘛我找不到点开袁老师视频的地方？去哪里可以看
1	高效利用碎片化时间，学习自由化
0	一点都不方便
1	对我的很有帮助
1	欧莎讽刺哦v但是v
1	好好好好好
1	挺好的，还不错。
0	有点难哈哈
0	3xcF
1	这个课程使我们知道了一些软件的基本使用方法，虽然以后可能不开网店，但让我们知道了淘宝卖家的一些经营方法，手段，对网店运营有了一定了解。课程存在的问题有一些，比如讲的有点散，有点浅，有点老等，难引起兴趣，不过还是很值得学习的，对能力的提升也很有帮助。
0	good app
